,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,prop_missings_sqr,aleatorio_raiz4,aleatorio2_log,Beneficio
3921,-1.19,0.25,0.0,-0.17,0.99691,3.33,0.43,9.8,2,4.4,M,**,Reg 1,0,0.35568649356552495,0.7263613644837894,1.258475033375196,19.399560472804033,8.543068149057724,5.725012739701023,1.341176901759401,3.264969833532002,1.3085075077357102,1.6601550554031799,1.3645593560288818,5.334384589002359,1e-08,1.0513676563833836,0.9213076267910757,543
3922,0.28,0.26,12.5,0.232,0.9975,3.1,-0.26,9.0,3,1.39,R,Desc,Reg 3,0,0.9517567029061585,0.5170358013192691,9.236569311403342,19.629173032280775,10.866353227287513,13.469077088368921,1.3435775727062473,2.9189237221438176,1.2173377531426384,1.5909538042725335,1.6712221139600012,0.07023375788989472,1e-08,1.344677938633505,0.5811392794504197,709
3923,-0.65,2.02,34.6,0.032,0.99622,3.14,0.0,8.4,2,1.0,B,**,Reg 1,0,0.9979506222782806,0.6200298437404727,3.334831597471149,155.69758662196242,15.656849083469568,9.208429547303306,1.338352883253239,2.979105654559154,1.2540525280231511,1.5370095662814303,1.3645593560288818,1e-08,1e-08,1.3607051549124851,0.7629289824479444,750
3924,0.33,0.2,26.1,0.031,0.99573,3.41,0.53,9.3,2,2.03,B,*,Reg 2,0,0.5492485578347976,0.6917271072841144,9.63722869738497,18.291163243835214,13.711106806691495,9.189155609619943,1.3363365121609454,3.385333698362675,1.320243780928285,1.6172513124352552,1.3645593560288818,0.4896519267777173,1e-08,1.1720049650156752,0.8724227213671829,651
3925,-0.37,1.07,61.5,0.049,1.03845,3.06,0.55,10.3,1,1.0,M,**,Reg 2,0,0.11713139289276153,0.6103858542247593,4.802069845456273,50.91211647558858,22.665026961587536,9.539175870043465,1.4856051017065914,2.858741789728481,1.3225538517736226,1.7019776168880472,0.9649150833430776,1e-08,1e-08,0.7964513771772224,0.7472420311544943,386
3926,0.41,0.73,-10.7,-0.314,0.94532,3.24,0.69,9.5,2,2.01,B,**,Reg 1,1,0.2678761031579041,0.21699367865779162,10.295976801854184,34.12536549806629,6.776042509864444,3.7448090174269497,1.0475989620372759,3.1295604855974952,1.3383951350573489,1.6345479521067674,1.3645593560288818,0.4708236002501001,3.670765282407223,0.9794263246021058,-0.2882225024751628,686
3927,0.32,-0.02,8.0,-0.349,0.97521,3.77,0.46,5.4,2,1.0,R,*,Reg 3,0,0.244249447229276,0.06224643351554371,9.556416316846391,14.119484501557341,9.997818528709985,3.3267610669577032,1.2422204674746056,3.9269710901007024,1.3120615369921187,1.2323637467880773,1.3645593560288818,1e-08,1e-08,0.957076993998242,-1.5417926654592495,389
3928,1.76,0.6,2.8,0.487,1.03202,3.3,0.57,10.9,2,2.65,B,**,Reg 2,0,0.4007651209479587,0.654092894527616,24.696630320326324,29.28504146851087,9.039227055679362,20.072793424862027,1.4659149469641142,3.2198333842204994,1.324851880833038,1.7508464835263349,1.3645593560288818,1.256418329129784,1e-08,1.083203546281096,0.8164458361148231,909
3929,0.19,0.62,1.0,0.044,0.95631,4.61,0.79,9.5,1,2.76,R,*,Reg 1,2,0.04482449777134567,0.07817551090928776,8.536818271917417,29.98237758798568,8.718660155044713,9.441291778625185,1.1311466894741253,5.190791670822767,1.3493751684561406,1.6345479521067674,0.9649150833430776,1.4295089128224723,14.6822947699758,0.6264370366763312,-1.312562735948982,446
3930,-0.38,0.35,96.3,0.047,0.99111,3.07,0.7,7.0,2,1.77,R,****,Reg 2,0,0.19941778991456116,0.36371162789862266,4.74507508189659,21.821923041342732,33.64902525627466,9.499961657356096,1.316860282868635,2.873787272832315,1.3395053421307193,1.40309729017646,1.3645593560288818,0.2736757904664399,1e-08,0.909766548397525,0.22904780198228447,556
3931,0.31,0.32,1.2,0.024,0.99208,3.05,0.02,9.8,3,2.09,R,**,Reg 2,0,0.8167915114748252,0.8817307209267268,9.47594418797894,21.065059055830158,8.753992903378208,9.054803422956951,1.3210212996128408,2.8436963066246466,1.2567464253630898,1.6601550554031799,1.6712221139600012,0.5483516839411652,1e-08,1.2942396295912628,1.115248012407007,585
3932,-0.95,0.24,51.55,-0.235,0.9982,3.1,0.53,9.2,5,1.92,M,Desc,Reg 1,0,0.40761352717376953,0.6754273128475135,2.058809571367649,19.172633809843806,19.922156976314533,4.779327718979878,1.3464092372577194,2.9189237221438176,1.320243780928285,1.6085332472448677,2.1575230219663686,0.39066410963580156,1e-08,1.0878016611050145,0.8485621716884528,225
3933,0.24,0.74,54.6,0.132,0.99235,2.99,0.68,9.2,4,3.37,R,**,Reg 1,1,0.3381644562742572,0.726153352402182,8.922166332698326,34.529272201317355,20.74414065353473,11.237793117738335,1.3221725540876723,2.7534234080016424,1.3372821583174488,1.6085332472448677,1.9297524380738358,2.5920270255609994,3.670765282407223,1.0381732612238088,0.9210210455817965,436
3934,-1.07,0.03,9.5,-0.114,0.99715,4.2,1.26,9.3,3,3.27,B,*,Reg 2,0,0.09696945610670704,0.5508925369956971,1.6341441820502725,14.975088778189058,10.283311086100642,6.608167389139336,1.3421550004977576,4.573926863565569,1.3976967114915158,1.6172513124352552,1.6712221139600012,2.3779182739739664,1e-08,0.7597149342830626,0.644616574264616,813
3935,0.49,-0.96,-26.5,-0.478,0.9948,2.53,0.44,11.1,6,3.39,M,Desc,Reg 2,1,0.5304971143882895,0.006557463152186527,10.976501013275533,4.671627697362036,4.540736138035586,1.9995471631264805,1.3324842260984386,2.061331185225273,1.3096954008644306,1.7668357617615182,2.363443823825282,2.6359561646687037,3.670765282407223,1.161871268479892,-3.851335810198993,424
3936,-0.67,0.33,1.3,0.045,0.99066,2.98,-1.1,12.4,4,5.24,R,*,Reg 1,0,0.7685787118532411,0.7370230073818097,3.240236415606024,21.31438440173779,8.771686070936969,9.460828212828803,1.314916445859589,2.7383779248978084,1.0679173627362384,1.867432036272826,1.9297524380738358,8.2956563321463,1e-08,1.274703036023046,0.9358874160490717,452
3937,0.23,0.32,63.8,0.038,0.9966,2.17,0.02,6.0,3,1.81,M,***,Reg 1,0,0.5718301392783026,0.2921590104613656,8.84441621719989,21.065059055830158,23.324220670104513,9.324497206243894,1.3399103485156791,1.5196937934872452,1.2567464253630898,1.2990211718390752,1.6712221139600012,0.3028424627960567,1e-08,1.1838697966979272,0.00970324212966639,446
3938,0.305,-0.75,1.2,0.059,1.00454,4.22,0.52,11.5,3,4.45,R,****,Reg 3,0,0.14957645737081593,0.5975553518952519,9.435835717921886,5.981093565728933,8.753992903378208,9.736458455881493,1.3712777206464797,4.604017829773237,1.319084183613808,1.7983878917978593,1.6712221139600012,5.492424990349176,1e-08,0.8466535342254767,0.7259829503807644,413
3939,1.48,0.34,44.8,0.158,0.991,2.93,-0.9,12.3,3,1.34,M,***,Reg 3,2,0.17684971098324775,0.8937888777833193,21.20013110573929,21.566660754236345,18.162092202017693,11.798502207603477,1.3163859175068564,2.663150509378638,1.109222320661941,1.8598870422734382,1.6712221139600012,0.05338542730606688,14.6822947699758,0.8828571373782385,1.1288372907989428,537
3940,-1.02,0.3,-27.9,0.174,0.9626,3.18,0.49,5.2,2,1.19,M,Desc,Reg 3,0,0.5006331259861254,0.8410002368458214,1.8051336900211221,20.57512370979586,4.364177179136366,12.150338480659363,1.1716901877876387,3.0392875869744906,1.3155869179148063,1.2093284104140924,1.3645593560288818,0.016682795433307814,1e-08,1.145162752649607,1.067930310029239,374
3941,0.2,1.99,12.9,-0.072,1.01928,3.91,1.29,8.7,3,4.58,B,****,Reg 2,1,0.2705482524805739,0.48351587405595386,8.613207380731344,150.2974257047907,10.94530681321699,7.312088594578317,1.4243765735451819,4.13760785355438,1.4006156139922936,1.5642142459026955,1.6712221139600012,5.91412707455631,3.670765282407223,0.9818597166530452,0.5140552875873587,560
3942,0.32,0.45,49.1,-0.536,0.99134,3.2,1.01,10.0,2,1.95,R,***,Reg 3,1,0.8312427305054099,0.07232601771422587,9.556416316846391,24.546758463412502,19.273909704667343,1.5123167634222108,1.317850484488824,3.0693785531821587,1.372629911891911,1.6770092450978342,1.3645593560288818,0.41655339824784415,3.670765282407223,1.2999266372834415,-1.3907695239703486,551
3943,-0.22,0.87,30.5,0.034,0.99627,3.36,0.43,12.1,1,3.5,R,**,Reg 2,0,0.21969382386158898,0.1717839132017338,5.697821499386788,40.236379228596384,14.702202813764178,9.247037998790091,1.3385581236749093,3.310106282843504,1.3085075077357102,1.844704477647779,0.9649150833430776,2.884164621303271,1e-08,0.9320585505964215,-0.522360741889333,505
3944,0.71,0.47,11.2,0.071,0.9968,2.98,0.88,13.5,3,4.58,R,*,Reg 1,0,0.5314298206504774,0.09865378098715916,12.960225646156177,25.131266472764896,10.611727852894962,9.975862908169706,1.3407278904282853,2.7383779248978084,1.359033052342798,1.9484996820615266,1.6712221139600012,5.91412707455631,1e-08,1.1623816201918964,-1.0787888831371295,458
3945,0.03,0.26,-27.3,-0.254,1.028,3.19,0.56,11.3,3,1.03,R,*,Reg 3,0,0.9636212346185632,0.30186018486884136,7.3608667581678535,19.629173032280775,4.439416610106691,4.519009960858535,1.4531897806216842,3.054333070078324,1.3237043623705567,1.7826816342808598,1.6712221139600012,0.00041935643518951736,1e-08,1.3488491324326677,0.04241496103964998,625
3946,0.33,0.33,5.0,0.41,0.99399,3.13,1.53,9.0,1,1.1,M,**,Reg 1,0,0.6295255726577481,0.011697600985420165,9.63722869738497,21.31438440173779,9.438890440334218,17.940354010255188,1.329101571903031,2.9640601714553196,1.423335133430743,1.5909538042725335,0.9649150833430776,0.004627715422334123,1e-08,1.2126638625922896,-3.243119183555141,277
3947,0.31,0.37,39.0,-0.52,0.9934,3.42,0.4,9.1,2,3.62,M,**,Reg 2,0,0.20899815029484836,0.2222568347819367,9.47594418797894,22.34154720337408,16.714749947959675,1.6399406241009558,1.3266213070186355,3.400379181466509,1.3049242809763575,1.5997676729483825,1.3645593560288818,3.167672454174862,1e-08,0.920501440816179,-0.2642114569650465,939
3948,0.2,0.26,-59.5,0.033,0.98954,4.27,0.81,10.1,1,2.04,B,**,Reg 1,1,0.0014179960742340958,0.28680639953909814,8.613207380731344,19.629173032280775,1.3103275560456658,9.22772367702669,1.3100406604016503,4.679245245292407,1.3515393046239534,1.6853731362001245,0.9649150833430776,0.49920451364031343,3.670765282407223,0.26442036494055354,-0.008814250024807927,645
3949,0.28,-0.58,4.7,0.383,0.99408,3.75,0.44,13.0,2,2.11,B,****,Reg 1,1,0.7945236172805414,0.81516962327581,9.236569311403342,7.3055432530551085,9.38388181343305,17.220965138411678,1.329478699110035,3.8968801238930344,1.3096954008644306,1.9120768840678688,1.3645593560288818,0.5686565288558465,3.670765282407223,1.2853269440262138,1.0367188505893064,949
3950,0.88,0.04,3.0,0.077,1.02101,3.69,0.47,9.4,2,1.56,M,**,Reg 1,1,0.032275400245672214,0.8100717220821845,14.605897200542572,15.15233343626117,9.075202845421154,10.096655504474871,1.4302325460053522,3.80660722527003,1.3132398204639042,1.6259226327396366,1.3645593560288818,0.14477489052371956,3.670765282407223,0.5770604122277159,1.030442197538591,557
3951,1.39,1.5,35.5,-0.059,0.9918,3.72,1.75,8.6,1,5.65,B,****,Reg 1,0,0.001649312106826284,0.2337491950764411,20.132908261436118,84.44151333011926,15.870424590499434,7.537187621997375,1.3198242183087352,3.8517436745815323,1.4432462790842777,1.5551988962841705,0.9649150833430776,9.977512616609056,1e-08,0.2745663126921364,-0.21370384883227253,1005
3952,0.26,-0.03,1.7,0.05,0.99286,3.11,0.43,9.5,3,4.56,B,****,Reg 1,1,0.28150814700331417,0.7833400715480513,9.078687318708582,13.954321610101692,8.842637363785425,9.55881326444718,1.3243389768503315,2.9339692052476516,1.3085075077357102,1.6345479521067674,1.6712221139600012,5.848234724441028,3.670765282407223,0.9916557201913169,0.9968687342667909,649
3953,0.22,-0.63,30.4,0.041,0.99403,4.36,0.21,9.9,1,2.52,B,**,Reg 2,0,0.9765271354854405,0.5357125744618122,8.76700635337258,6.8881397809945,14.679293865893682,9.382803628254452,1.3292692236235786,4.814654593226915,1.2815144209597875,1.6686034304358155,0.9649150833430776,1.066252784494117,1e-08,1.3533429281430598,0.6166531044436475,558
3954,0.4,1.55,8.5,0.055,0.99626,3.2,3.38,9.2,3,1.23,M,**,Reg 1,0,0.45167692345979926,0.8529821676003668,10.21244240794659,89.55845084455443,10.092536157973333,9.657303117066048,1.3385170831430016,3.0693785531821587,1.5700368381856584,1.6085332472448677,1.6712221139600012,0.024439951150497304,1e-08,1.1160776562962402,1.0820839859891218,336
3955,-0.55,0.34,1.2,0.044,0.9919,2.09,0.47,13.1,2,2.1,R,Desc,Reg 1,0,0.7306313292408605,0.0534170397878837,3.8282226070643994,21.566660754236345,8.753992903378208,9.441291778625185,1.3202521212094263,1.3993299286565724,1.3132398204639042,1.9194167371022182,1.3645593560288818,0.5584579651989102,1e-08,1.2586690188182055,-1.6958806945600178,394
3956,0.09,0.17,2.8,0.04,1.00688,2.55,2.15,8.5,2,4.24,M,*,Reg 1,0,0.3798574061468434,0.15087160229226992,7.791641025690126,17.65675890256051,9.039227055679362,9.363347962210915,1.3801236651418114,2.0914221514329414,1.4774694207620271,1.546130979872684,1.3645593560288818,4.844158747756709,1e-08,1.0687910773293106,-0.652506650883746,390
3957,0.27,0.42,7.3,0.076,0.99556,3.62,0.41,5.5,2,2.48,R,*,Reg 3,1,0.3705064908581924,0.13915592372900798,9.157458189220398,23.695387234266697,9.865964062717644,10.076472924990629,1.3356348174439936,3.701288843543191,1.306121968643238,1.2437214336333453,1.3645593560288818,1.0108779107941153,3.670765282407223,1.062151977223872,-0.7335743673045172,516
3958,1.42,0.22,1.9,0.023,0.98928,3.76,1.84,18.7,2,2.88,R,**,Reg 1,0,0.7239583529555932,0.3383029771911139,20.485586944497037,18.726712867722608,8.878220183777703,9.035691021593745,1.3089009605030675,3.9119256069968684,1.4511594111869892,2.2932566832407892,1.3645593560288818,1.6310699752120132,1e-08,1.2557852354280847,0.15654205278047081,621
3959,0.79,0.42,1.8,0.062,0.9941,3.24,0.88,11.1,3,2.4,R,***,Reg 1,1,0.666920051272344,0.6084824267969463,13.722410258648024,23.695387234266697,8.860419842650893,9.796036976413284,1.3295624615870671,3.1295604855974952,1.359033052342798,1.7668357617615182,1.6712221139600012,0.9045577185553026,3.670765282407223,1.2302843115711835,0.7441166177467645,300
3960,0.79,-0.8,1.7,-0.204,1.01653,3.03,0.2,4.6,3,5.35,M,**,Reg 2,0,0.7659241216231002,0.6805373148938051,13.722410258648024,5.6393627546752025,8.842637363785425,5.219705523771965,1.4149165574735074,2.8136053404169785,1.2802462681592472,1.137426746540655,1.6712221139600012,8.731659471135561,1e-08,1.2736009422305112,0.8561039236674337,328
3961,-0.33,1.76,-51.6,0.079,1.03422,2.24,0.61,10.5,4,1.0,R,*,Reg 2,0,0.6095708207346887,0.44895569185110196,5.033451416406281,114.66184995980937,1.9065724022693442,10.137081239563416,1.4727409867075292,1.6250121752140845,1.3294123926703907,1.7184216620349,1.9297524380738358,1e-08,1e-08,1.2029377747190586,0.43982882456439015,303
3962,0.28,-2.27,46.3,0.307,0.9974,3.28,0.33,9.0,2,1.26,R,**,Reg 1,0,0.399398113258036,0.18016272083915852,9.236569311403342,1.0001000050001667,18.54618444201375,15.275050328970186,1.3431715845886592,3.189742418012831,1.2964466611721936,1.5909538042725335,1.3645593560288818,0.031226783129900126,1e-08,1.0822786738073047,-0.4746243824828374,434
3963,0.27,0.69,47.7,0.176,0.98333,2.96,-0.49,4.8,3,2.36,R,***,Reg 3,1,0.672154206201147,0.998131536369368,9.157458189220398,32.55643628681798,18.90829657172908,12.194681471511702,1.281965165052125,2.70828695869014,1.181837264687266,1.1618884644874186,1.6712221139600012,0.8536124000164923,3.670765282407223,1.232691115790736,1.2393016107255803,692
3964,0.85,-0.39,5.6,-0.37,1.00777,3.09,0.54,10.0,2,4.23,B,**,Reg 3,1,0.9048309716451111,0.1864632979842722,14.308339288204245,9.135759585075093,9.549389975192781,3.087805216207654,1.3834439381726664,2.903878239039983,1.3214003307741782,1.6770092450978342,1.3645593560288818,4.814304033071985,3.670765282407223,1.3277878439213955,-0.44017193404767496,697
3965,0.32,-1.34,16.2,0.444,0.97329,2.96,0.5,9.1,2,3.48,B,***,Reg 3,0,0.9102364128494486,0.005684411384709986,9.556416316846391,2.987335039544592,11.607578807684181,18.867190253632486,1.2322424092050048,2.70828695869014,1.3167557711853985,1.5997676729483825,1.3645593560288818,2.838205269413353,1e-08,1.3297664498762647,-4.004708677937011,589
3966,0.76,1.84,-43.7,0.552,0.9956,3.06,0.42,8.1,2,2.46,R,Desc,Reg 1,0,0.3208136651986837,0.913365207159271,13.434039141430127,125.97949060154707,2.6142956215256867,21.966090883700904,1.335800021585373,2.858741789728481,1.3073163705776225,1.5093146148488465,1.3645593560288818,0.9837441683392628,1e-08,1.0245924539927835,1.1505135213515625,436
3967,-0.67,2.08,-37.2,0.352,0.96085,2.52,-1.13,9.0,4,3.83,R,*,Reg 1,1,0.24466157601602856,0.834028603080029,3.240236415606024,167.08696039553845,3.280194919182182,16.413152781383744,1.160832288149301,2.0462857021214393,1.0612913894062974,1.5909538042725335,1.9297524380738358,3.695787013019999,3.670765282407223,0.9574804559319087,1.0596019153659255,462
3968,1.76,-0.78,28.5,-0.373,0.99516,2.96,1.11,17.2,2,4.18,B,*,Reg 1,0,0.7603104363301725,0.814730774843868,24.696630320326324,5.773647397703097,14.247417686009166,3.054395579541208,1.3339793943702998,2.70828695869014,1.3828206015309041,2.199360637550605,1.3645593560288818,4.666414695636229,1e-08,1.2712608664337928,1.036180077366338,981
3969,0.2,0.32,-19.1,0.049,0.9944,2.48,1.69,7.4,5,1.64,M,*,Reg 3,0,0.9033621317017102,0.3020301976934745,8.613207380731344,21.065059055830158,5.532135872288148,9.539175870043465,1.3308170032660043,1.9861037697061026,1.4378976528242018,1.4426269115839583,2.1575230219663686,0.1890813105058456,1e-08,1.3272486589116181,0.04297879911273418,359
3970,0.91,0.14,10.7,-0.2,0.96299,3.22,0.08,6.3,3,4.43,M,*,Reg 3,1,0.039568736028393725,0.1774630580163553,14.906517377921043,17.04435802070843,10.514598818350503,5.277941909127151,1.174069264424579,3.099469519389827,1.2647258517205975,1.3310987210310408,1.6712221139600012,5.428931982612872,3.670765282407223,0.6072090754695209,-0.48975769600946417,399
3971,1.1,0.29,1.3,0.297,1.04295,4.66,0.64,9.5,2,3.92,R,**,Reg 3,0,0.44546472850320484,0.1746225057241504,16.88155776725025,20.334445877429346,8.771686070936969,15.027691483883665,1.4989331664640637,5.266019086341938,1.3328022289237809,1.6345479521067674,1.3645593560288818,3.9345799478444814,1e-08,1.1122202189648518,-0.5059319798859401,430
3972,0.28,0.39,34.7,-0.569,1.0739,3.05,0.89,14.7,4,2.7,B,*,Reg 2,0,0.7997056087795662,0.7142014271961153,9.236569311403342,22.873544668585676,15.68050824631641,1.2654178151281106,1.5821884576735137,2.8436963066246466,1.3600935238947105,2.0332540942959154,1.9297524380738358,1.3337116311840431,1e-08,1.287417593663667,0.9044152316964358,953
3973,0.17,0.22,-59.5,-0.219,0.98273,3.27,0.37,9.3,2,3.5,R,*,Reg 2,0,0.6903834090749867,0.3738916260167764,8.38506080930294,18.726712867722608,1.3103275560456658,5.004196444392803,1.2791528975627178,3.1746969349089973,1.3013112908186604,1.6172513124352552,1.3645593560288818,2.884164621303271,1e-08,1.2409651933298695,0.2566837490185793,647
3974,0.35,0.34,1.4,-0.513,0.99248,3.26,0.31,12.1,2,2.6,B,***,Reg 2,1,0.6819266554567653,0.03777604850962313,9.799874213475514,21.566660754236345,8.789397100757071,1.697401522369481,1.322725790906645,3.159651451805163,1.2939936688431335,1.844704477647779,1.3645593560288818,1.1814320870553132,3.670765282407223,1.237147382596505,-2.045601649446537,714
3975,0.595,0.14,15.9,-0.492,0.98172,3.38,0.36,9.0,2,2.21,B,**,Reg 2,0,0.5447436420999736,0.9818754353850654,11.90273598432427,17.04435802070843,11.54656846097225,1.8757206769408057,1.2743765940440412,3.3401972490511724,1.3001002463722,1.5909538042725335,1.3645593560288818,0.6757176973807427,1e-08,1.1695943753366351,1.2228740685781396,404
3976,0.24,0.44,27.3,-0.422,0.9912,3.1,0.48,10.6,2,1.76,M,*,Reg 2,0,0.6717731037180789,0.32070419819169693,8.922166332698326,24.259622371210728,13.97797616353374,2.534429506307505,1.3172480190381266,2.9189237221438176,1.3144149408573969,1.7265849555212232,1.3645593560288818,0.2666148283820144,1e-08,1.2325163500927858,0.10305157671132795,426
3977,0.76,0.54,1.4,-0.069,0.99449,3.11,0.53,5.0,3,1.78,M,**,Reg 2,0,0.3688893708907489,0.7185378874440804,13.434039141430127,27.288845700331397,8.789397100757071,7.3637316433824225,1.3311926748165452,2.9339692052476516,1.320243780928285,1.1858456915095672,1.6712221139600012,0.28082903495005684,1e-08,1.0609911190742736,0.9104721631083591,464
